o_zone_id,o_zone_name,d_zone_id,d_zone_name,accessibility,volume,geometry
12,C2,3,A3,0.707730896401383,8.382800785765895,"LINESTRING (-122.4318836 37.7686237,-122.4277211 37.774663)"
12,C2,4,A4,0.9436999035392238,8.746644046782881,"LINESTRING (-122.4318836 37.7686237,-122.4239365 37.7743245)"
12,C2,5,A5,1.2599293933558844,9.010759086650259,"LINESTRING (-122.4318836 37.7686237,-122.4202144 37.7744831)"
12,C2,6,B1,0.5014480235875823,9.229952309141026,"LINESTRING (-122.4318836 37.7686237,-122.4361199 37.7716339)"
12,C2,7,B2,0.27452289951612574,10.487911988459595,"LINESTRING (-122.4318836 37.7686237,-122.4319651 37.7714677)"
12,C2,8,B3,0.4409484483408495,7.45814311648003,"LINESTRING (-122.4318836 37.7686237,-122.4283861 37.7715651)"
12,C2,9,B4,0.8161633241225378,8.674871918573281,"LINESTRING (-122.4318836 37.7686237,-122.4239069 37.7714378)"
12,C2,10,B5,1.1701550414410884,9.062646564885135,"LINESTRING (-122.4318836 37.7686237,-122.4201831 37.7718125)"
12,C2,11,C1,0.4653914696697901,7.989519402706047,"LINESTRING (-122.4318836 37.7686237,-122.4367054 37.7687396)"
12,C2,12,C2,0.0,0.0,"LINESTRING (-122.4318836 37.7686237,-122.4318836 37.7686237)"
12,C2,13,C3,0.38526160461194775,13.249232980103677,"LINESTRING (-122.4318836 37.7686237,-122.4278975 37.7683927)"
12,C2,14,C4,0.7544101166566961,11.059042878535665,"LINESTRING (-122.4318836 37.7686237,-122.4240656 37.7687146)"
12,C2,15,C5,1.1864459257518996,7.606701835187616,"LINESTRING (-122.4318836 37.7686237,-122.4195889 37.7684398)"
12,C2,16,D1,0.4722826599927223,5.662440901126566,"LINESTRING (-122.4318836 37.7686237,-122.4358691 37.7657825)"
12,C2,17,D2,0.27493886715555016,9.276283190246952,"LINESTRING (-122.4318836 37.7686237,-122.4322351 37.7657961)"
12,C2,18,D3,0.4669899695918792,9.209601154299499,"LINESTRING (-122.4318836 37.7686237,-122.4278576 37.7659377)"
12,C2,19,D4,0.8153685112555065,9.615369849806205,"LINESTRING (-122.4318836 37.7686237,-122.423907 37.765834)"
12,C2,20,D5,1.2116905705212657,9.980887818834299,"LINESTRING (-122.4318836 37.7686237,-122.4196549 37.7657682)"
12,C2,21,E1,0.6878063051936304,8.124410457457252,"LINESTRING (-122.4318836 37.7686237,-122.4361629 37.7629229)"
12,C2,22,E2,0.5562345517109778,8.928508114762543,"LINESTRING (-122.4318836 37.7686237,-122.4320539 37.7628616)"
12,C2,23,E3,0.6729476281582668,8.782552424104738,"LINESTRING (-122.4318836 37.7686237,-122.4278735 37.7629176)"
12,C2,24,E4,0.943544268912495,8.914986765804898,"LINESTRING (-122.4318836 37.7686237,-122.4239863 37.762857)"
12,C2,25,E5,1.2811435624611978,10.85132921306257,"LINESTRING (-122.4318836 37.7686237,-122.4199192 37.7628665)"
12,C2,26,Gate1,0.987377384707405,0.0,"LINESTRING (-122.4318836 37.7686237,-122.4403457 37.76287)"
12,C2,27,Gate2,0.8610771585575163,0.0,"LINESTRING (-122.4318836 37.7686237,-122.4403457 37.76579)"
12,C2,28,Gate3,0.8165541456320872,0.0,"LINESTRING (-122.4318836 37.7686237,-122.4403457 37.76871)"
12,C2,29,Gate4,0.866507068124465,0.0,"LINESTRING (-122.4318836 37.7686237,-122.4403457 37.77163)"
12,C2,30,Gate5,0.9968326600143087,0.0,"LINESTRING (-122.4318836 37.7686237,-122.4403457 37.77455)"
12,C2,31,Gate6,0.9494496286101701,0.0,"LINESTRING (-122.4318836 37.7686237,-122.4361857 37.7774733)"
12,C2,32,Gate7,0.8540044650896498,0.0,"LINESTRING (-122.4318836 37.7686237,-122.4320257 37.7774733)"
12,C2,33,Gate8,0.9377814279261143,11.909221371377464,"LINESTRING (-122.4318836 37.7686237,-122.4278657 37.7774733)"
12,C2,34,Gate9,1.1626632090937987,11.534626526774556,"LINESTRING (-122.4318836 37.7686237,-122.4237057 37.7774733)"
12,C2,35,Gate10,1.4650524973658963,11.062224151860228,"LINESTRING (-122.4318836 37.7686237,-122.4195457 37.7774733)"
12,C2,36,Gate11,1.6911845417437896,10.72793482513761,"LINESTRING (-122.4318836 37.7686237,-122.41539 37.7745533)"
12,C2,37,Gate12,1.617740669199509,21.669805089083702,"LINESTRING (-122.4318836 37.7686237,-122.41539 37.7716333)"
12,C2,38,Gate13,1.5914872346119,97.86153993527819,"LINESTRING (-122.4318836 37.7686237,-122.41539 37.7687133)"
12,C2,39,Gate14,1.6147276518609612,0.0,"LINESTRING (-122.4318836 37.7686237,-122.41539 37.7657933)"
12,C2,40,Gate15,1.6854157315146476,0.0,"LINESTRING (-122.4318836 37.7686237,-122.41539 37.7628733)"
12,C2,41,Gate16,1.4548902189094222,0.0,"LINESTRING (-122.4318836 37.7686237,-122.41955 37.75995)"
12,C2,42,Gate17,1.1499763270719776,23.11035114067259,"LINESTRING (-122.4318836 37.7686237,-122.42371 37.75995)"
12,C2,43,Gate18,0.9221859398314799,11.93609080168367,"LINESTRING (-122.4318836 37.7686237,-122.42787 37.75995)"
12,C2,44,Gate19,0.8370481548050857,0.0,"LINESTRING (-122.4318836 37.7686237,-122.43203 37.75995)"
12,C2,45,Gate20,0.9344055170787409,0.0,"LINESTRING (-122.4318836 37.7686237,-122.43619 37.75995)"
13,C3,1,A1,0.9930209408867874,10.832965042350398,"LINESTRING (-122.4278975 37.7683927,-122.4362773 37.774367)"
13,C3,2,A2,0.6977699197536156,11.416184492910604,"LINESTRING (-122.4278975 37.7683927,-122.4318393 37.7744554)"
13,C3,3,A3,0.6052635187387609,11.588422285047574,"LINESTRING (-122.4278975 37.7683927,-122.4277211 37.774663)"
13,C3,4,A4,0.6882376807753682,12.360406924769581,"LINESTRING (-122.4278975 37.7683927,-122.4239365 37.7743245)"
13,C3,5,A5,0.9460124845473923,12.81806050232823,"LINESTRING (-122.4278975 37.7683927,-122.4202144 37.7744831)"
13,C3,6,B1,0.85279688473625,11.902048104165685,"LINESTRING (-122.4278975 37.7683927,-122.4361199 37.7716339)"
13,C3,7,B2,0.49201477844145486,13.734285863520439,"LINESTRING (-122.4278975 37.7683927,-122.4319651 37.7714677)"
13,C3,8,B3,0.3097165789121013,10.38753313755378,"LINESTRING (-122.4278975 37.7683927,-122.4283861 37.7715651)"
13,C3,9,B4,0.48435566591377854,12.42576022706065,"LINESTRING (-122.4278975 37.7683927,-122.4239069 37.7714378)"
13,C3,10,B5,0.8142251689567641,12.97840225429732,"LINESTRING (-122.4278975 37.7683927,-122.4201831 37.7718125)"
13,C3,11,C1,0.8505320745100924,10.245018646553618,"LINESTRING (-122.4278975 37.7683927,-122.4367054 37.7687396)"
13,C3,12,C2,0.38526160461194775,9.03943582439255,"LINESTRING (-122.4278975 37.7683927,-122.4318836 37.7686237)"
13,C3,13,C3,0.0,0.0,"LINESTRING (-122.4278975 37.7683927,-122.4278975 37.7683927)"
13,C3,14,C4,0.37104582628287786,16.001579313011216,"LINESTRING (-122.4278975 37.7683927,-122.4240656 37.7687146)"
13,C3,15,C5,0.8017101007633947,10.93845482588561,"LINESTRING (-122.4278975 37.7683927,-122.4195889 37.7684398)"
13,C3,16,D1,0.8093667092012768,7.313435815218207,"LINESTRING (-122.4278975 37.7683927,-122.4358691 37.7657825)"
13,C3,17,D2,0.4877961088138135,12.157004246520838,"LINESTRING (-122.4278975 37.7683927,-122.4322351 37.7657961)"
13,C3,18,D3,0.2369122933491958,13.068586918592342,"LINESTRING (-122.4278975 37.7683927,-122.4278576 37.7659377)"
13,C3,19,D4,0.45739084247512257,13.832889971171019,"LINESTRING (-122.4278975 37.7683927,-122.423907 37.765834)"
13,C3,20,D5,0.8346742165042812,14.333401983903736,"LINESTRING (-122.4278975 37.7683927,-122.4196549 37.7657682)"
13,C3,21,E1,0.9563463562123482,10.626420868846173,"LINESTRING (-122.4278975 37.7683927,-122.4361629 37.7629229)"
13,C3,22,E2,0.6675866377669035,11.941221186861553,"LINESTRING (-122.4278975 37.7683927,-122.4320539 37.7628616)"
13,C3,23,E3,0.528293971231011,12.225118376685725,"LINESTRING (-122.4278975 37.7683927,-122.4278735 37.7629176)"
13,C3,24,E4,0.6540094707193198,12.664083652521203,"LINESTRING (-122.4278975 37.7683927,-122.4239863 37.762857)"
13,C3,25,E5,0.9364570679248315,15.50317846662443,"LINESTRING (-122.4278975 37.7683927,-122.4199192 37.7628665)"
13,C3,26,Gate1,1.314028527548451,0.0,"LINESTRING (-122.4278975 37.7683927,-122.4403457 37.76287)"
13,C3,27,Gate2,1.2271000517978412,0.0,"LINESTRING (-122.4278975 37.7683927,-122.4403457 37.76579)"
13,C3,28,Gate3,1.2015178440767988,0.0,"LINESTRING (-122.4278975 37.7683927,-122.4403457 37.76871)"
13,C3,29,Gate4,1.2410812820878938,0.0,"LINESTRING (-122.4278975 37.7683927,-122.4403457 37.77163)"
13,C3,30,Gate5,1.3400326094777353,0.0,"LINESTRING (-122.4278975 37.7683927,-122.4403457 37.77455)"
13,C3,31,Gate6,1.186286732766449,0.0,"LINESTRING (-122.4278975 37.7683927,-122.4361857 37.7774733)"
13,C3,32,Gate7,0.962484712906525,0.0,"LINESTRING (-122.4278975 37.7683927,-122.4320257 37.7774733)"
13,C3,33,Gate8,0.8761956310476212,16.351825795279186,"LINESTRING (-122.4278975 37.7683927,-122.4278657 37.7774733)"
13,C3,34,Gate9,0.9650399453909038,16.142896501005776,"LINESTRING (-122.4278975 37.7683927,-122.4237057 37.7774733)"
13,C3,35,Gate10,1.1904313334148837,15.635734022886414,"LINESTRING (-122.4278975 37.7683927,-122.4195457 37.7774733)"
13,C3,36,Gate11,1.3453029553957356,15.303226020505505,"LINESTRING (-122.4278975 37.7683927,-122.41539 37.7745533)"
13,C3,37,Gate12,1.2466980258234797,31.027119952421575,"LINESTRING (-122.4278975 37.7683927,-122.41539 37.7716333)"
13,C3,38,Gate13,1.2072443497442786,140.39151009775415,"LINESTRING (-122.4278975 37.7683927,-122.41539 37.7687133)"
13,C3,39,Gate14,1.232634941492413,0.0,"LINESTRING (-122.4278975 37.7683927,-122.41539 37.7657933)"
13,C3,40,Gate15,1.319130738246749,0.0,"LINESTRING (-122.4278975 37.7683927,-122.41539 37.7628733)"
13,C3,41,Gate16,1.1455896704105986,0.0,"LINESTRING (-122.4278975 37.7683927,-122.41955 37.75995)"
13,C3,42,Gate17,0.909331686230675,32.54645963353851,"LINESTRING (-122.4278975 37.7683927,-122.42371 37.75995)"
13,C3,43,Gate18,0.8146372746578298,16.500128472939515,"LINESTRING (-122.4278975 37.7683927,-122.42787 37.75995)"
13,C3,44,Gate19,0.9069867771834794,0.0,"LINESTRING (-122.4278975 37.7683927,-122.43203 37.75995)"
13,C3,45,Gate20,1.1418657932314833,0.0,"LINESTRING (-122.4278975 37.7683927,-122.43619 37.75995)"
14,C4,1,A1,1.2984123276886794,13.949269508625214,"LINESTRING (-122.4240656 37.7687146,-122.4362773 37.774367)"
14,C4,2,A2,0.9324560482087135,14.822204920875608,"LINESTRING (-122.4240656 37.7687146,-122.4318393 37.7744554)"
14,C4,3,A3,0.6736805117733206,15.412961069957868,"LINESTRING (-122.4240656 37.7687146,-122.4277211 37.774663)"
14,C4,4,A4,0.5414434212388327,16.998266617312094,"LINESTRING (-122.4240656 37.7687146,-122.4239365 37.7743245)"
14,C4,5,A5,0.6692494352853285,17.949789367349787,"LINESTRING (-122.4240656 37.7687146,-122.4202144 37.7744831)"
14,C4,6,B1,1.1967460992057932,15.231830221632253,"LINESTRING (-122.4240656 37.7687146,-122.4361199 37.7716339)"
14,C4,7,B2,0.8071909596674157,17.583958144422876,"LINESTRING (-122.4240656 37.7687146,-122.4319651 37.7714677)"
14,C4,8,B3,0.4994447887772134,13.510570584885375,"LINESTRING (-122.4240656 37.7687146,-122.4283861 37.7715651)"
14,C4,9,B4,0.2632054433314665,17.37322657293283,"LINESTRING (-122.4240656 37.7687146,-122.4239069 37.7714378)"
14,C4,10,B5,0.47926038473731747,18.372344743284437,"LINESTRING (-122.4240656 37.7687146,-122.4201831 37.7718125)"
14,C4,11,C1,1.2196187727940053,13.065101945037208,"LINESTRING (-122.4240656 37.7687146,-122.4367054 37.7687396)"
14,C4,12,C2,0.7544101166566961,11.455965737567352,"LINESTRING (-122.4240656 37.7687146,-122.4318836 37.7686237)"
14,C4,13,C3,0.37104582628287786,24.295532588112625,"LINESTRING (-122.4240656 37.7687146,-122.4278975 37.7683927)"
14,C4,14,C4,0.0,0.0,"LINESTRING (-122.4240656 37.7687146,-122.4240656 37.7687146)"
14,C4,15,C5,0.43276719673953673,15.576367470914317,"LINESTRING (-122.4240656 37.7687146,-122.4195889 37.7684398)"
14,C4,16,D1,1.1735405459539145,9.330126951339341,"LINESTRING (-122.4240656 37.7687146,-122.4358691 37.7657825)"
14,C4,17,D2,0.8370711743332766,15.485495531031313,"LINESTRING (-122.4240656 37.7687146,-122.4322351 37.7657961)"
14,C4,18,D3,0.4535094790852649,16.88360143945258,"LINESTRING (-122.4240656 37.7687146,-122.4278576 37.7659377)"
14,C4,19,D4,0.27836771265599075,19.197119326196315,"LINESTRING (-122.4240656 37.7687146,-122.423907 37.765834)"
14,C4,20,D5,0.5118124384431201,20.243741300497646,"LINESTRING (-122.4240656 37.7687146,-122.4196549 37.7657682)"
14,C4,21,E1,1.2941490733987824,13.619510000572363,"LINESTRING (-122.4240656 37.7687146,-122.4361629 37.7629229)"
14,C4,22,E2,0.9555491863952901,15.381477697341946,"LINESTRING (-122.4240656 37.7687146,-122.4320539 37.7628616)"
14,C4,23,E3,0.6692376005954288,16.07373093466373,"LINESTRING (-122.4240656 37.7687146,-122.4278735 37.7629176)"
14,C4,24,E4,0.5652525170501546,17.259512011062835,"LINESTRING (-122.4240656 37.7687146,-122.4239863 37.762857)"
14,C4,25,E5,0.6917219318411562,21.605875106578786,"LINESTRING (-122.4240656 37.7687146,-122.4199192 37.7628665)"
14,C4,26,Gate1,1.6690325780276993,0.0,"LINESTRING (-122.4240656 37.7687146,-122.4403457 37.76287)"
14,C4,27,Gate2,1.596016647563396,0.0,"LINESTRING (-122.4240656 37.7687146,-122.4403457 37.76579)"
14,C4,28,Gate3,1.5708709554520497,0.0,"LINESTRING (-122.4240656 37.7687146,-122.4403457 37.76871)"
14,C4,29,Gate4,1.595859957724175,0.0,"LINESTRING (-122.4240656 37.7687146,-122.4403457 37.77163)"
14,C4,30,Gate5,1.6687328957184324,0.0,"LINESTRING (-122.4240656 37.7687146,-122.4403457 37.77455)"
14,C4,31,Gate6,1.4428810173682998,0.0,"LINESTRING (-122.4240656 37.7687146,-122.4361857 37.7774733)"
14,C4,32,Gate7,1.1420059242051597,0.0,"LINESTRING (-122.4240656 37.7687146,-122.4320257 37.7774733)"
14,C4,33,Gate8,0.9212441492930816,21.835897119453094,"LINESTRING (-122.4240656 37.7687146,-122.4278657 37.7774733)"
14,C4,34,Gate9,0.8458400471346307,22.077033794628452,"LINESTRING (-122.4240656 37.7687146,-122.4237057 37.7774733)"
14,C4,35,Gate10,0.9510212085497585,21.74223035571247,"LINESTRING (-122.4240656 37.7687146,-122.4195457 37.7774733)"
14,C4,36,Gate11,1.0090277017974292,21.56210870902374,"LINESTRING (-122.4240656 37.7687146,-122.41539 37.7745533)"
14,C4,37,Gate12,0.883208357025489,43.91360296032977,"LINESTRING (-122.4240656 37.7687146,-122.41539 37.7716333)"
14,C4,38,Gate13,0.837104609619579,198.9482089025436,"LINESTRING (-122.4240656 37.7687146,-122.41539 37.7687133)"
14,C4,39,Gate14,0.8832883332039813,0.0,"LINESTRING (-122.4240656 37.7687146,-122.41539 37.7657933)"
14,C4,40,Gate15,1.0091677057372752,0.0,"LINESTRING (-122.4240656 37.7687146,-122.41539 37.7628733)"
14,C4,41,Gate16,0.9513369074687048,0.0,"LINESTRING (-122.4240656 37.7687146,-122.41955 37.75995)"
14,C4,42,Gate17,0.8463917791111492,44.15049546853193,"LINESTRING (-122.4240656 37.7687146,-122.42371 37.75995)"
14,C4,43,Gate18,0.9219314112377779,21.833725692082684,"LINESTRING (-122.4240656 37.7687146,-122.42787 37.75995)"
14,C4,44,Gate19,1.1427061570472863,0.0,"LINESTRING (-122.4240656 37.7687146,-122.43203 37.75995)"
14,C4,45,Gate20,1.443550673416558,0.0,"LINESTRING (-122.4240656 37.7687146,-122.43619 37.75995)"
15,C5,1,A1,1.708811918239636,8.970280631695202,"LINESTRING (-122.4195889 37.7684398,-122.4362773 37.774367)"
15,C5,2,A2,1.3168705114635462,9.548668052872637,"LINESTRING (-122.4195889 37.7684398,-122.4318393 37.7744554)"
15,C5,3,A3,0.9880764407058541,10.007552856650879,"LINESTRING (-122.4195889 37.7684398,-122.4277211 37.774663)"
15,C5,4,A4,0.7059761254901463,11.268701305808857,"LINESTRING (-122.4195889 37.7684398,-122.4239365 37.7743245)"
15,C5,5,A5,0.5862412311265132,12.36535969391738,"LINESTRING (-122.4195889 37.7684398,-122.4202144 37.7744831)"
15,C5,6,B1,1.624579783553013,9.7680125520658,"LINESTRING (-122.4195889 37.7684398,-122.4361199 37.7716339)"
15,C5,7,B2,1.2294015369534592,11.25826760941522,"LINESTRING (-122.4195889 37.7684398,-122.4319651 37.7714677)"
15,C5,8,B3,0.9008180151318322,8.643170276733915,"LINESTRING (-122.4195889 37.7684398,-122.4283861 37.7715651)"
15,C5,9,B4,0.507219103335896,11.316462972928896,"LINESTRING (-122.4195889 37.7684398,-122.4239069 37.7714378)"
15,C5,10,B5,0.33044539270714995,12.82054444072587,"LINESTRING (-122.4195889 37.7684398,-122.4201831 37.7718125)"
15,C5,11,C1,1.6518236830190662,8.374394334289784,"LINESTRING (-122.4195889 37.7684398,-122.4367054 37.7687396)"
15,C5,12,C2,1.1864459257518996,7.321217789838684,"LINESTRING (-122.4195889 37.7684398,-122.4318836 37.7686237)"
15,C5,13,C3,0.8017101007633947,15.430937839349317,"LINESTRING (-122.4195889 37.7684398,-122.4278975 37.7683927)"
15,C5,14,C4,0.43276719673953673,14.472346542891295,"LINESTRING (-122.4195889 37.7684398,-122.4240656 37.7687146)"
15,C5,15,C5,0.0,0.0,"LINESTRING (-122.4195889 37.7684398,-122.4195889 37.7684398)"
15,C5,16,D1,1.5916682967340974,5.990565714939,"LINESTRING (-122.4195889 37.7684398,-122.4358691 37.7657825)"
15,C5,17,D2,1.2466122301525022,9.93463203653105,"LINESTRING (-122.4195889 37.7684398,-122.4322351 37.7657961)"
15,C5,18,D3,0.8335731038169426,10.825267473388196,"LINESTRING (-122.4195889 37.7684398,-122.4278576 37.7659377)"
15,C5,19,D4,0.4866424273486434,12.584083491803966,"LINESTRING (-122.4195889 37.7684398,-122.423907 37.765834)"
15,C5,20,D5,0.2578606286234869,14.40038032484245,"LINESTRING (-122.4195889 37.7684398,-122.4196549 37.7657682)"
15,C5,21,E1,1.6854918388425302,8.780612571544198,"LINESTRING (-122.4195889 37.7684398,-122.4361629 37.7629229)"
15,C5,22,E2,1.3176883543528164,9.940885012873574,"LINESTRING (-122.4195889 37.7684398,-122.4320539 37.7628616)"
15,C5,23,E3,0.9606898837677469,10.470581162898805,"LINESTRING (-122.4195889 37.7684398,-122.4278735 37.7629176)"
15,C5,24,E4,0.6857205621577813,11.520683455955634,"LINESTRING (-122.4195889 37.7684398,-122.4239863 37.762857)"
15,C5,25,E5,0.5387075545657876,15.048049127301462,"LINESTRING (-122.4195889 37.7684398,-122.4199192 37.7628665)"
15,C5,26,Gate1,2.0736767037372497,0.0,"LINESTRING (-122.4195889 37.7684398,-122.4403457 37.76287)"
15,C5,27,Gate2,2.0190784162000037,0.0,"LINESTRING (-122.4195889 37.7684398,-122.4403457 37.76579)"
15,C5,28,Gate3,2.002994572261351,0.0,"LINESTRING (-122.4195889 37.7684398,-122.4403457 37.76871)"
15,C5,29,Gate4,2.0263424905117646,0.0,"LINESTRING (-122.4195889 37.7684398,-122.4403457 37.77163)"
15,C5,30,Gate5,2.0877996905352827,0.0,"LINESTRING (-122.4195889 37.7684398,-122.4403457 37.77455)"
15,C5,31,Gate6,1.823275218605202,0.0,"LINESTRING (-122.4195889 37.7684398,-122.4361857 37.7774733)"
15,C5,32,Gate7,1.4831834583625179,0.0,"LINESTRING (-122.4195889 37.7684398,-122.4320257 37.7774733)"
15,C5,33,Gate8,1.1821908350990005,14.309632763514301,"LINESTRING (-122.4195889 37.7684398,-122.4278657 37.7774733)"
15,C5,34,Gate9,0.9578927502933215,14.771939051906363,"LINESTRING (-122.4195889 37.7684398,-122.4237057 37.7774733)"
15,C5,35,Gate10,0.8716554494661598,14.957657724684516,"LINESTRING (-122.4195889 37.7684398,-122.4195457 37.7774733)"
15,C5,36,Gate11,0.715627549278766,15.307754195944868,"LINESTRING (-122.4195889 37.7684398,-122.41539 37.7745533)"
15,C5,37,Gate12,0.509018370838791,31.618207283941786,"LINESTRING (-122.4195889 37.7684398,-122.41539 37.7716333)"
15,C5,38,Gate13,0.4060094100112449,144.7492288414938,"LINESTRING (-122.4195889 37.7684398,-122.41539 37.7687133)"
15,C5,39,Gate14,0.47890981070049143,0.0,"LINESTRING (-122.4195889 37.7684398,-122.41539 37.7657933)"
15,C5,40,Gate15,0.6727797553089474,0.0,"LINESTRING (-122.4195889 37.7684398,-122.41539 37.7628733)"
15,C5,41,Gate16,0.8191863221581412,0.0,"LINESTRING (-122.4195889 37.7684398,-122.41955 37.75995)"
15,C5,42,Gate17,0.910590256319135,29.746385069201928,"LINESTRING (-122.4195889 37.7684398,-122.42371 37.75995)"
15,C5,43,Gate18,1.1443445068852613,14.385759246210393,"LINESTRING (-122.4195889 37.7684398,-122.42787 37.75995)"
15,C5,44,Gate19,1.4533118856676697,0.0,"LINESTRING (-122.4195889 37.7684398,-122.43203 37.75995)"
15,C5,45,Gate20,1.7991519876446564,0.0,"LINESTRING (-122.4195889 37.7684398,-122.43619 37.75995)"
16,D1,1,A1,0.8292563948400499,11.8005203272187,"LINESTRING (-122.4358691 37.7657825,-122.4362773 37.774367)"
16,D1,2,A2,0.9227752568710713,11.746658230739538,"LINESTRING (-122.4358691 37.7657825,-122.4318393 37.7744554)"
16,D1,3,A3,1.1629085125453413,11.360679323753681,"LINESTRING (-122.4358691 37.7657825,-122.4277211 37.774663)"
16,D1,4,A4,1.4159811880296735,11.85037346986876,"LINESTRING (-122.4358691 37.7657825,-122.4239365 37.7743245)"
16,D1,5,A5,1.7281436088823512,12.236269053827176,"LINESTRING (-122.4358691 37.7657825,-122.4202144 37.7744831)"
16,D1,6,B1,0.5651203548322076,13.225234341565441,"LINESTRING (-122.4358691 37.7657825,-122.4361199 37.7716339)"
16,D1,7,B2,0.6654479297161039,14.215406617270471,"LINESTRING (-122.4358691 37.7657825,-122.4319651 37.7714677)"
16,D1,8,B3,0.9125028318181326,10.040785069597147,"LINESTRING (-122.4358691 37.7657825,-122.4283861 37.7715651)"
16,D1,9,B4,1.2767280886039827,11.760277681998783,"LINESTRING (-122.4358691 37.7657825,-122.4239069 37.7714378)"
16,D1,10,B5,1.6215285325704847,12.329723367670036,"LINESTRING (-122.4358691 37.7657825,-122.4201831 37.7718125)"
16,D1,11,C1,0.2965177323658652,11.915175067414218,"LINESTRING (-122.4358691 37.7657825,-122.4367054 37.7687396)"
16,D1,12,C2,0.4722826599927223,9.47467460708973,"LINESTRING (-122.4358691 37.7657825,-122.4318836 37.7686237)"
16,D1,13,C3,0.8093667092012768,17.936243318458175,"LINESTRING (-122.4358691 37.7657825,-122.4278975 37.7683927)"
16,D1,14,C4,1.1735405459539145,15.070720319180207,"LINESTRING (-122.4358691 37.7657825,-122.4240656 37.7687146)"
16,D1,15,C5,1.5916682967340974,10.414574354973483,"LINESTRING (-122.4358691 37.7657825,-122.4195889 37.7684398)"
16,D1,16,D1,0.0,0.0,"LINESTRING (-122.4358691 37.7657825,-122.4358691 37.7657825)"
16,D1,17,D2,0.35064890150107314,13.239160846346136,"LINESTRING (-122.4358691 37.7657825,-122.4322351 37.7657961)"
16,D1,18,D3,0.7731804318429827,12.710091843086596,"LINESTRING (-122.4358691 37.7657825,-122.4278576 37.7659377)"
16,D1,19,D4,1.1542331473625294,13.258339569021771,"LINESTRING (-122.4358691 37.7657825,-122.423907 37.765834)"
16,D1,20,D5,1.5645158370540286,13.764029468636778,"LINESTRING (-122.4358691 37.7657825,-122.4196549 37.7657682)"
16,D1,21,E1,0.2773770343243034,12.596435101653592,"LINESTRING (-122.4358691 37.7657825,-122.4361629 37.7629229)"
16,D1,22,E2,0.46363512883217806,13.120503729138205,"LINESTRING (-122.4358691 37.7657825,-122.4320539 37.7628616)"
16,D1,23,E3,0.8195274557567113,12.437198180832812,"LINESTRING (-122.4358691 37.7657825,-122.4278735 37.7629176)"
16,D1,24,E4,1.1808142861403939,12.477892980591736,"LINESTRING (-122.4358691 37.7657825,-122.4239863 37.762857)"
16,D1,25,E5,1.5645165226078908,15.109618367534933,"LINESTRING (-122.4358691 37.7657825,-122.4199192 37.7628665)"
16,D1,26,Gate1,0.5153173976014761,0.0,"LINESTRING (-122.4358691 37.7657825,-122.4403457 37.76287)"
16,D1,27,Gate2,0.4319443440657203,0.0,"LINESTRING (-122.4358691 37.7657825,-122.4403457 37.76579)"
16,D1,28,Gate3,0.5161073910255571,0.0,"LINESTRING (-122.4358691 37.7657825,-122.4403457 37.76871)"
16,D1,29,Gate4,0.7105805994914806,0.0,"LINESTRING (-122.4358691 37.7657825,-122.4403457 37.77163)"
16,D1,30,Gate5,0.9498682878571104,0.0,"LINESTRING (-122.4358691 37.7657825,-122.4403457 37.77455)"
16,D1,31,Gate6,1.1284580925505137,0.0,"LINESTRING (-122.4358691 37.7657825,-122.4361857 37.7774733)"
16,D1,32,Gate7,1.1874412161345824,0.0,"LINESTRING (-122.4358691 37.7657825,-122.4320257 37.7774733)"
16,D1,33,Gate8,1.3670614353241455,16.23012063691812,"LINESTRING (-122.4358691 37.7657825,-122.4278657 37.7774733)"
16,D1,34,Gate9,1.6278632145162026,15.662950780973222,"LINESTRING (-122.4358691 37.7657825,-122.4237057 37.7774733)"
16,D1,35,Gate10,1.9373336505202292,15.025553968751478,"LINESTRING (-122.4358691 37.7657825,-122.4195457 37.7774733)"
16,D1,36,Gate11,2.149631296479387,14.607864743740535,"LINESTRING (-122.4358691 37.7657825,-122.41539 37.7745533)"
16,D1,37,Gate12,2.0550937463801544,29.584035109425024,"LINESTRING (-122.4358691 37.7657825,-122.41539 37.7716333)"
16,D1,38,Gate13,1.9961645544944424,134.1746655973177,"LINESTRING (-122.4358691 37.7657825,-122.41539 37.7687133)"
16,D1,39,Gate14,1.976032028442358,0.0,"LINESTRING (-122.4358691 37.7657825,-122.41539 37.7657933)"
16,D1,40,Gate15,1.9958705501212453,0.0,"LINESTRING (-122.4358691 37.7657825,-122.41539 37.7628733)"
16,D1,41,Gate16,1.6721811973327456,0.0,"LINESTRING (-122.4358691 37.7657825,-122.41955 37.75995)"
16,D1,42,Gate17,1.3012301927228176,32.75646363289655,"LINESTRING (-122.4358691 37.7657825,-122.42371 37.75995)"
16,D1,43,Gate18,0.9552232321531555,17.19630246447685,"LINESTRING (-122.4358691 37.7657825,-122.42787 37.75995)"
16,D1,44,Gate19,0.6737538000467879,0.0,"LINESTRING (-122.4358691 37.7657825,-122.43203 37.75995)"
16,D1,45,Gate20,0.563629571577666,0.0,"LINESTRING (-122.4358691 37.7657825,-122.43619 37.75995)"
17,D2,1,A1,0.914365796088663,11.019052258112417,"LINESTRING (-122.4322351 37.7657961,-122.4362773 37.774367)"
17,D2,2,A2,0.8364108148050752,11.246551986912662,"LINESTRING (-122.4322351 37.7657961,-122.4318393 37.7744554)"
