o_zone_id,o_zone_name,d_zone_id,d_zone_name,accessibility,geometry
12,C2,28,Gate3,0.8165541456320872,"LINESTRING (-122.4318836 37.7686237,-122.4403457 37.76871)"
12,C2,29,Gate4,0.866507068124465,"LINESTRING (-122.4318836 37.7686237,-122.4403457 37.77163)"
12,C2,30,Gate5,0.9968326600143087,"LINESTRING (-122.4318836 37.7686237,-122.4403457 37.77455)"
12,C2,31,Gate6,0.9494496286101701,"LINESTRING (-122.4318836 37.7686237,-122.4361857 37.7774733)"
12,C2,32,Gate7,0.8540044650896498,"LINESTRING (-122.4318836 37.7686237,-122.4320257 37.7774733)"
12,C2,33,Gate8,0.9377814279261143,"LINESTRING (-122.4318836 37.7686237,-122.4278657 37.7774733)"
12,C2,34,Gate9,1.1626632090937987,"LINESTRING (-122.4318836 37.7686237,-122.4237057 37.7774733)"
12,C2,35,Gate10,1.4650524973658963,"LINESTRING (-122.4318836 37.7686237,-122.4195457 37.7774733)"
12,C2,36,Gate11,1.6911845417437896,"LINESTRING (-122.4318836 37.7686237,-122.41539 37.7745533)"
12,C2,37,Gate12,1.617740669199509,"LINESTRING (-122.4318836 37.7686237,-122.41539 37.7716333)"
12,C2,38,Gate13,1.5914872346119,"LINESTRING (-122.4318836 37.7686237,-122.41539 37.7687133)"
12,C2,39,Gate14,1.6147276518609612,"LINESTRING (-122.4318836 37.7686237,-122.41539 37.7657933)"
12,C2,40,Gate15,1.6854157315146476,"LINESTRING (-122.4318836 37.7686237,-122.41539 37.7628733)"
12,C2,41,Gate16,1.4548902189094222,"LINESTRING (-122.4318836 37.7686237,-122.41955 37.75995)"
12,C2,42,Gate17,1.1499763270719776,"LINESTRING (-122.4318836 37.7686237,-122.42371 37.75995)"
12,C2,43,Gate18,0.9221859398314799,"LINESTRING (-122.4318836 37.7686237,-122.42787 37.75995)"
12,C2,44,Gate19,0.8370481548050857,"LINESTRING (-122.4318836 37.7686237,-122.43203 37.75995)"
12,C2,45,Gate20,0.9344055170787409,"LINESTRING (-122.4318836 37.7686237,-122.43619 37.75995)"
13,C3,1,A1,0.9930209408867874,"LINESTRING (-122.4278975 37.7683927,-122.4362773 37.774367)"
13,C3,2,A2,0.6977699197536156,"LINESTRING (-122.4278975 37.7683927,-122.4318393 37.7744554)"
13,C3,3,A3,0.6052635187387609,"LINESTRING (-122.4278975 37.7683927,-122.4277211 37.774663)"
13,C3,4,A4,0.6882376807753682,"LINESTRING (-122.4278975 37.7683927,-122.4239365 37.7743245)"
13,C3,5,A5,0.9460124845473923,"LINESTRING (-122.4278975 37.7683927,-122.4202144 37.7744831)"
13,C3,6,B1,0.85279688473625,"LINESTRING (-122.4278975 37.7683927,-122.4361199 37.7716339)"
13,C3,7,B2,0.49201477844145486,"LINESTRING (-122.4278975 37.7683927,-122.4319651 37.7714677)"
13,C3,8,B3,0.3097165789121013,"LINESTRING (-122.4278975 37.7683927,-122.4283861 37.7715651)"
13,C3,9,B4,0.48435566591377854,"LINESTRING (-122.4278975 37.7683927,-122.4239069 37.7714378)"
13,C3,10,B5,0.8142251689567641,"LINESTRING (-122.4278975 37.7683927,-122.4201831 37.7718125)"
13,C3,11,C1,0.8505320745100924,"LINESTRING (-122.4278975 37.7683927,-122.4367054 37.7687396)"
13,C3,12,C2,0.38526160461194775,"LINESTRING (-122.4278975 37.7683927,-122.4318836 37.7686237)"
13,C3,13,C3,0.0,"LINESTRING (-122.4278975 37.7683927,-122.4278975 37.7683927)"
13,C3,14,C4,0.37104582628287786,"LINESTRING (-122.4278975 37.7683927,-122.4240656 37.7687146)"
13,C3,15,C5,0.8017101007633947,"LINESTRING (-122.4278975 37.7683927,-122.4195889 37.7684398)"
13,C3,16,D1,0.8093667092012768,"LINESTRING (-122.4278975 37.7683927,-122.4358691 37.7657825)"
13,C3,17,D2,0.4877961088138135,"LINESTRING (-122.4278975 37.7683927,-122.4322351 37.7657961)"
13,C3,18,D3,0.2369122933491958,"LINESTRING (-122.4278975 37.7683927,-122.4278576 37.7659377)"
13,C3,19,D4,0.45739084247512257,"LINESTRING (-122.4278975 37.7683927,-122.423907 37.765834)"
13,C3,20,D5,0.8346742165042812,"LINESTRING (-122.4278975 37.7683927,-122.4196549 37.7657682)"
13,C3,21,E1,0.9563463562123482,"LINESTRING (-122.4278975 37.7683927,-122.4361629 37.7629229)"
13,C3,22,E2,0.6675866377669035,"LINESTRING (-122.4278975 37.7683927,-122.4320539 37.7628616)"
13,C3,23,E3,0.528293971231011,"LINESTRING (-122.4278975 37.7683927,-122.4278735 37.7629176)"
13,C3,24,E4,0.6540094707193198,"LINESTRING (-122.4278975 37.7683927,-122.4239863 37.762857)"
13,C3,25,E5,0.9364570679248315,"LINESTRING (-122.4278975 37.7683927,-122.4199192 37.7628665)"
13,C3,26,Gate1,1.314028527548451,"LINESTRING (-122.4278975 37.7683927,-122.4403457 37.76287)"
13,C3,27,Gate2,1.2271000517978412,"LINESTRING (-122.4278975 37.7683927,-122.4403457 37.76579)"
13,C3,28,Gate3,1.2015178440767988,"LINESTRING (-122.4278975 37.7683927,-122.4403457 37.76871)"
13,C3,29,Gate4,1.2410812820878938,"LINESTRING (-122.4278975 37.7683927,-122.4403457 37.77163)"
13,C3,30,Gate5,1.3400326094777353,"LINESTRING (-122.4278975 37.7683927,-122.4403457 37.77455)"
13,C3,31,Gate6,1.186286732766449,"LINESTRING (-122.4278975 37.7683927,-122.4361857 37.7774733)"
13,C3,32,Gate7,0.962484712906525,"LINESTRING (-122.4278975 37.7683927,-122.4320257 37.7774733)"
13,C3,33,Gate8,0.8761956310476212,"LINESTRING (-122.4278975 37.7683927,-122.4278657 37.7774733)"
13,C3,34,Gate9,0.9650399453909038,"LINESTRING (-122.4278975 37.7683927,-122.4237057 37.7774733)"
13,C3,35,Gate10,1.1904313334148837,"LINESTRING (-122.4278975 37.7683927,-122.4195457 37.7774733)"
13,C3,36,Gate11,1.3453029553957356,"LINESTRING (-122.4278975 37.7683927,-122.41539 37.7745533)"
13,C3,37,Gate12,1.2466980258234797,"LINESTRING (-122.4278975 37.7683927,-122.41539 37.7716333)"
13,C3,38,Gate13,1.2072443497442786,"LINESTRING (-122.4278975 37.7683927,-122.41539 37.7687133)"
13,C3,39,Gate14,1.232634941492413,"LINESTRING (-122.4278975 37.7683927,-122.41539 37.7657933)"
13,C3,40,Gate15,1.319130738246749,"LINESTRING (-122.4278975 37.7683927,-122.41539 37.7628733)"
13,C3,41,Gate16,1.1455896704105986,"LINESTRING (-122.4278975 37.7683927,-122.41955 37.75995)"
13,C3,42,Gate17,0.909331686230675,"LINESTRING (-122.4278975 37.7683927,-122.42371 37.75995)"
13,C3,43,Gate18,0.8146372746578298,"LINESTRING (-122.4278975 37.7683927,-122.42787 37.75995)"
13,C3,44,Gate19,0.9069867771834794,"LINESTRING (-122.4278975 37.7683927,-122.43203 37.75995)"
13,C3,45,Gate20,1.1418657932314833,"LINESTRING (-122.4278975 37.7683927,-122.43619 37.75995)"
14,C4,1,A1,1.2984123276886794,"LINESTRING (-122.4240656 37.7687146,-122.4362773 37.774367)"
14,C4,2,A2,0.9324560482087135,"LINESTRING (-122.4240656 37.7687146,-122.4318393 37.7744554)"
14,C4,3,A3,0.6736805117733206,"LINESTRING (-122.4240656 37.7687146,-122.4277211 37.774663)"
14,C4,4,A4,0.5414434212388327,"LINESTRING (-122.4240656 37.7687146,-122.4239365 37.7743245)"
14,C4,5,A5,0.6692494352853285,"LINESTRING (-122.4240656 37.7687146,-122.4202144 37.7744831)"
14,C4,6,B1,1.1967460992057932,"LINESTRING (-122.4240656 37.7687146,-122.4361199 37.7716339)"
14,C4,7,B2,0.8071909596674157,"LINESTRING (-122.4240656 37.7687146,-122.4319651 37.7714677)"
14,C4,8,B3,0.4994447887772134,"LINESTRING (-122.4240656 37.7687146,-122.4283861 37.7715651)"
14,C4,9,B4,0.2632054433314665,"LINESTRING (-122.4240656 37.7687146,-122.4239069 37.7714378)"
14,C4,10,B5,0.47926038473731747,"LINESTRING (-122.4240656 37.7687146,-122.4201831 37.7718125)"
14,C4,11,C1,1.2196187727940053,"LINESTRING (-122.4240656 37.7687146,-122.4367054 37.7687396)"
14,C4,12,C2,0.7544101166566961,"LINESTRING (-122.4240656 37.7687146,-122.4318836 37.7686237)"
14,C4,13,C3,0.37104582628287786,"LINESTRING (-122.4240656 37.7687146,-122.4278975 37.7683927)"
14,C4,14,C4,0.0,"LINESTRING (-122.4240656 37.7687146,-122.4240656 37.7687146)"
14,C4,15,C5,0.43276719673953673,"LINESTRING (-122.4240656 37.7687146,-122.4195889 37.7684398)"
14,C4,16,D1,1.1735405459539145,"LINESTRING (-122.4240656 37.7687146,-122.4358691 37.7657825)"
14,C4,17,D2,0.8370711743332766,"LINESTRING (-122.4240656 37.7687146,-122.4322351 37.7657961)"
14,C4,18,D3,0.4535094790852649,"LINESTRING (-122.4240656 37.7687146,-122.4278576 37.7659377)"
14,C4,19,D4,0.27836771265599075,"LINESTRING (-122.4240656 37.7687146,-122.423907 37.765834)"
14,C4,20,D5,0.5118124384431201,"LINESTRING (-122.4240656 37.7687146,-122.4196549 37.7657682)"
14,C4,21,E1,1.2941490733987824,"LINESTRING (-122.4240656 37.7687146,-122.4361629 37.7629229)"
14,C4,22,E2,0.9555491863952901,"LINESTRING (-122.4240656 37.7687146,-122.4320539 37.7628616)"
14,C4,23,E3,0.6692376005954288,"LINESTRING (-122.4240656 37.7687146,-122.4278735 37.7629176)"
14,C4,24,E4,0.5652525170501546,"LINESTRING (-122.4240656 37.7687146,-122.4239863 37.762857)"
14,C4,25,E5,0.6917219318411562,"LINESTRING (-122.4240656 37.7687146,-122.4199192 37.7628665)"
14,C4,26,Gate1,1.6690325780276993,"LINESTRING (-122.4240656 37.7687146,-122.4403457 37.76287)"
14,C4,27,Gate2,1.596016647563396,"LINESTRING (-122.4240656 37.7687146,-122.4403457 37.76579)"
14,C4,28,Gate3,1.5708709554520497,"LINESTRING (-122.4240656 37.7687146,-122.4403457 37.76871)"
14,C4,29,Gate4,1.595859957724175,"LINESTRING (-122.4240656 37.7687146,-122.4403457 37.77163)"
14,C4,30,Gate5,1.6687328957184324,"LINESTRING (-122.4240656 37.7687146,-122.4403457 37.77455)"
14,C4,31,Gate6,1.4428810173682998,"LINESTRING (-122.4240656 37.7687146,-122.4361857 37.7774733)"
14,C4,32,Gate7,1.1420059242051597,"LINESTRING (-122.4240656 37.7687146,-122.4320257 37.7774733)"
14,C4,33,Gate8,0.9212441492930816,"LINESTRING (-122.4240656 37.7687146,-122.4278657 37.7774733)"
14,C4,34,Gate9,0.8458400471346307,"LINESTRING (-122.4240656 37.7687146,-122.4237057 37.7774733)"
14,C4,35,Gate10,0.9510212085497585,"LINESTRING (-122.4240656 37.7687146,-122.4195457 37.7774733)"
14,C4,36,Gate11,1.0090277017974292,"LINESTRING (-122.4240656 37.7687146,-122.41539 37.7745533)"
14,C4,37,Gate12,0.883208357025489,"LINESTRING (-122.4240656 37.7687146,-122.41539 37.7716333)"
14,C4,38,Gate13,0.837104609619579,"LINESTRING (-122.4240656 37.7687146,-122.41539 37.7687133)"
14,C4,39,Gate14,0.8832883332039813,"LINESTRING (-122.4240656 37.7687146,-122.41539 37.7657933)"
14,C4,40,Gate15,1.0091677057372752,"LINESTRING (-122.4240656 37.7687146,-122.41539 37.7628733)"
14,C4,41,Gate16,0.9513369074687048,"LINESTRING (-122.4240656 37.7687146,-122.41955 37.75995)"
14,C4,42,Gate17,0.8463917791111492,"LINESTRING (-122.4240656 37.7687146,-122.42371 37.75995)"
14,C4,43,Gate18,0.9219314112377779,"LINESTRING (-122.4240656 37.7687146,-122.42787 37.75995)"
14,C4,44,Gate19,1.1427061570472863,"LINESTRING (-122.4240656 37.7687146,-122.43203 37.75995)"
14,C4,45,Gate20,1.443550673416558,"LINESTRING (-122.4240656 37.7687146,-122.43619 37.75995)"
15,C5,1,A1,1.708811918239636,"LINESTRING (-122.4195889 37.7684398,-122.4362773 37.774367)"
15,C5,2,A2,1.3168705114635462,"LINESTRING (-122.4195889 37.7684398,-122.4318393 37.7744554)"
15,C5,3,A3,0.9880764407058541,"LINESTRING (-122.4195889 37.7684398,-122.4277211 37.774663)"
15,C5,4,A4,0.7059761254901463,"LINESTRING (-122.4195889 37.7684398,-122.4239365 37.7743245)"
15,C5,5,A5,0.5862412311265132,"LINESTRING (-122.4195889 37.7684398,-122.4202144 37.7744831)"
15,C5,6,B1,1.624579783553013,"LINESTRING (-122.4195889 37.7684398,-122.4361199 37.7716339)"
15,C5,7,B2,1.2294015369534592,"LINESTRING (-122.4195889 37.7684398,-122.4319651 37.7714677)"
15,C5,8,B3,0.9008180151318322,"LINESTRING (-122.4195889 37.7684398,-122.4283861 37.7715651)"
15,C5,9,B4,0.507219103335896,"LINESTRING (-122.4195889 37.7684398,-122.4239069 37.7714378)"
15,C5,10,B5,0.33044539270714995,"LINESTRING (-122.4195889 37.7684398,-122.4201831 37.7718125)"
15,C5,11,C1,1.6518236830190662,"LINESTRING (-122.4195889 37.7684398,-122.4367054 37.7687396)"
15,C5,12,C2,1.1864459257518996,"LINESTRING (-122.4195889 37.7684398,-122.4318836 37.7686237)"
15,C5,13,C3,0.8017101007633947,"LINESTRING (-122.4195889 37.7684398,-122.4278975 37.7683927)"
15,C5,14,C4,0.43276719673953673,"LINESTRING (-122.4195889 37.7684398,-122.4240656 37.7687146)"
15,C5,15,C5,0.0,"LINESTRING (-122.4195889 37.7684398,-122.4195889 37.7684398)"
15,C5,16,D1,1.5916682967340974,"LINESTRING (-122.4195889 37.7684398,-122.4358691 37.7657825)"
15,C5,17,D2,1.2466122301525022,"LINESTRING (-122.4195889 37.7684398,-122.4322351 37.7657961)"
15,C5,18,D3,0.8335731038169426,"LINESTRING (-122.4195889 37.7684398,-122.4278576 37.7659377)"
15,C5,19,D4,0.4866424273486434,"LINESTRING (-122.4195889 37.7684398,-122.423907 37.765834)"
15,C5,20,D5,0.2578606286234869,"LINESTRING (-122.4195889 37.7684398,-122.4196549 37.7657682)"
15,C5,21,E1,1.6854918388425302,"LINESTRING (-122.4195889 37.7684398,-122.4361629 37.7629229)"
15,C5,22,E2,1.3176883543528164,"LINESTRING (-122.4195889 37.7684398,-122.4320539 37.7628616)"
15,C5,23,E3,0.9606898837677469,"LINESTRING (-122.4195889 37.7684398,-122.4278735 37.7629176)"
15,C5,24,E4,0.6857205621577813,"LINESTRING (-122.4195889 37.7684398,-122.4239863 37.762857)"
15,C5,25,E5,0.5387075545657876,"LINESTRING (-122.4195889 37.7684398,-122.4199192 37.7628665)"
15,C5,26,Gate1,2.0736767037372497,"LINESTRING (-122.4195889 37.7684398,-122.4403457 37.76287)"
15,C5,27,Gate2,2.0190784162000037,"LINESTRING (-122.4195889 37.7684398,-122.4403457 37.76579)"
15,C5,28,Gate3,2.002994572261351,"LINESTRING (-122.4195889 37.7684398,-122.4403457 37.76871)"
15,C5,29,Gate4,2.0263424905117646,"LINESTRING (-122.4195889 37.7684398,-122.4403457 37.77163)"
15,C5,30,Gate5,2.0877996905352827,"LINESTRING (-122.4195889 37.7684398,-122.4403457 37.77455)"
15,C5,31,Gate6,1.823275218605202,"LINESTRING (-122.4195889 37.7684398,-122.4361857 37.7774733)"
15,C5,32,Gate7,1.4831834583625179,"LINESTRING (-122.4195889 37.7684398,-122.4320257 37.7774733)"
15,C5,33,Gate8,1.1821908350990005,"LINESTRING (-122.4195889 37.7684398,-122.4278657 37.7774733)"
15,C5,34,Gate9,0.9578927502933215,"LINESTRING (-122.4195889 37.7684398,-122.4237057 37.7774733)"
15,C5,35,Gate10,0.8716554494661598,"LINESTRING (-122.4195889 37.7684398,-122.4195457 37.7774733)"
15,C5,36,Gate11,0.715627549278766,"LINESTRING (-122.4195889 37.7684398,-122.41539 37.7745533)"
15,C5,37,Gate12,0.509018370838791,"LINESTRING (-122.4195889 37.7684398,-122.41539 37.7716333)"
15,C5,38,Gate13,0.4060094100112449,"LINESTRING (-122.4195889 37.7684398,-122.41539 37.7687133)"
15,C5,39,Gate14,0.47890981070049143,"LINESTRING (-122.4195889 37.7684398,-122.41539 37.7657933)"
15,C5,40,Gate15,0.6727797553089474,"LINESTRING (-122.4195889 37.7684398,-122.41539 37.7628733)"
15,C5,41,Gate16,0.8191863221581412,"LINESTRING (-122.4195889 37.7684398,-122.41955 37.75995)"
15,C5,42,Gate17,0.910590256319135,"LINESTRING (-122.4195889 37.7684398,-122.42371 37.75995)"
15,C5,43,Gate18,1.1443445068852613,"LINESTRING (-122.4195889 37.7684398,-122.42787 37.75995)"
15,C5,44,Gate19,1.4533118856676697,"LINESTRING (-122.4195889 37.7684398,-122.43203 37.75995)"
15,C5,45,Gate20,1.7991519876446564,"LINESTRING (-122.4195889 37.7684398,-122.43619 37.75995)"
16,D1,1,A1,0.8292563948400499,"LINESTRING (-122.4358691 37.7657825,-122.4362773 37.774367)"
16,D1,2,A2,0.9227752568710713,"LINESTRING (-122.4358691 37.7657825,-122.4318393 37.7744554)"
16,D1,3,A3,1.1629085125453413,"LINESTRING (-122.4358691 37.7657825,-122.4277211 37.774663)"
16,D1,4,A4,1.4159811880296735,"LINESTRING (-122.4358691 37.7657825,-122.4239365 37.7743245)"
16,D1,5,A5,1.7281436088823512,"LINESTRING (-122.4358691 37.7657825,-122.4202144 37.7744831)"
16,D1,6,B1,0.5651203548322076,"LINESTRING (-122.4358691 37.7657825,-122.4361199 37.7716339)"
16,D1,7,B2,0.6654479297161039,"LINESTRING (-122.4358691 37.7657825,-122.4319651 37.7714677)"
16,D1,8,B3,0.9125028318181326,"LINESTRING (-122.4358691 37.7657825,-122.4283861 37.7715651)"
16,D1,9,B4,1.2767280886039827,"LINESTRING (-122.4358691 37.7657825,-122.4239069 37.7714378)"
16,D1,10,B5,1.6215285325704847,"LINESTRING (-122.4358691 37.7657825,-122.4201831 37.7718125)"
16,D1,11,C1,0.2965177323658652,"LINESTRING (-122.4358691 37.7657825,-122.4367054 37.7687396)"
16,D1,12,C2,0.4722826599927223,"LINESTRING (-122.4358691 37.7657825,-122.4318836 37.7686237)"
16,D1,13,C3,0.8093667092012768,"LINESTRING (-122.4358691 37.7657825,-122.4278975 37.7683927)"
16,D1,14,C4,1.1735405459539145,"LINESTRING (-122.4358691 37.7657825,-122.4240656 37.7687146)"
16,D1,15,C5,1.5916682967340974,"LINESTRING (-122.4358691 37.7657825,-122.4195889 37.7684398)"
16,D1,16,D1,0.0,"LINESTRING (-122.4358691 37.7657825,-122.4358691 37.7657825)"
16,D1,17,D2,0.35064890150107314,"LINESTRING (-122.4358691 37.7657825,-122.4322351 37.7657961)"
16,D1,18,D3,0.7731804318429827,"LINESTRING (-122.4358691 37.7657825,-122.4278576 37.7659377)"
16,D1,19,D4,1.1542331473625294,"LINESTRING (-122.4358691 37.7657825,-122.423907 37.765834)"
16,D1,20,D5,1.5645158370540286,"LINESTRING (-122.4358691 37.7657825,-122.4196549 37.7657682)"
16,D1,21,E1,0.2773770343243034,"LINESTRING (-122.4358691 37.7657825,-122.4361629 37.7629229)"
16,D1,22,E2,0.46363512883217806,"LINESTRING (-122.4358691 37.7657825,-122.4320539 37.7628616)"
16,D1,23,E3,0.8195274557567113,"LINESTRING (-122.4358691 37.7657825,-122.4278735 37.7629176)"
16,D1,24,E4,1.1808142861403939,"LINESTRING (-122.4358691 37.7657825,-122.4239863 37.762857)"
16,D1,25,E5,1.5645165226078908,"LINESTRING (-122.4358691 37.7657825,-122.4199192 37.7628665)"
16,D1,26,Gate1,0.5153173976014761,"LINESTRING (-122.4358691 37.7657825,-122.4403457 37.76287)"
16,D1,27,Gate2,0.4319443440657203,"LINESTRING (-122.4358691 37.7657825,-122.4403457 37.76579)"
16,D1,28,Gate3,0.5161073910255571,"LINESTRING (-122.4358691 37.7657825,-122.4403457 37.76871)"
16,D1,29,Gate4,0.7105805994914806,"LINESTRING (-122.4358691 37.7657825,-122.4403457 37.77163)"
16,D1,30,Gate5,0.9498682878571104,"LINESTRING (-122.4358691 37.7657825,-122.4403457 37.77455)"
16,D1,31,Gate6,1.1284580925505137,"LINESTRING (-122.4358691 37.7657825,-122.4361857 37.7774733)"
16,D1,32,Gate7,1.1874412161345824,"LINESTRING (-122.4358691 37.7657825,-122.4320257 37.7774733)"
16,D1,33,Gate8,1.3670614353241455,"LINESTRING (-122.4358691 37.7657825,-122.4278657 37.7774733)"
16,D1,34,Gate9,1.6278632145162026,"LINESTRING (-122.4358691 37.7657825,-122.4237057 37.7774733)"
16,D1,35,Gate10,1.9373336505202292,"LINESTRING (-122.4358691 37.7657825,-122.4195457 37.7774733)"
16,D1,36,Gate11,2.149631296479387,"LINESTRING (-122.4358691 37.7657825,-122.41539 37.7745533)"
16,D1,37,Gate12,2.0550937463801544,"LINESTRING (-122.4358691 37.7657825,-122.41539 37.7716333)"
16,D1,38,Gate13,1.9961645544944424,"LINESTRING (-122.4358691 37.7657825,-122.41539 37.7687133)"
16,D1,39,Gate14,1.976032028442358,"LINESTRING (-122.4358691 37.7657825,-122.41539 37.7657933)"
16,D1,40,Gate15,1.9958705501212453,"LINESTRING (-122.4358691 37.7657825,-122.41539 37.7628733)"
16,D1,41,Gate16,1.6721811973327456,"LINESTRING (-122.4358691 37.7657825,-122.41955 37.75995)"
16,D1,42,Gate17,1.3012301927228176,"LINESTRING (-122.4358691 37.7657825,-122.42371 37.75995)"
16,D1,43,Gate18,0.9552232321531555,"LINESTRING (-122.4358691 37.7657825,-122.42787 37.75995)"
16,D1,44,Gate19,0.6737538000467879,"LINESTRING (-122.4358691 37.7657825,-122.43203 37.75995)"
16,D1,45,Gate20,0.563629571577666,"LINESTRING (-122.4358691 37.7657825,-122.43619 37.75995)"
17,D2,1,A1,0.914365796088663,"LINESTRING (-122.4322351 37.7657961,-122.4362773 37.774367)"
17,D2,2,A2,0.8364108148050752,"LINESTRING (-122.4322351 37.7657961,-122.4318393 37.7744554)"
17,D2,3,A3,0.9600539992176548,"LINESTRING (-122.4322351 37.7657961,-122.4277211 37.774663)"
17,D2,4,A4,1.148190956567514,"LINESTRING (-122.4322351 37.7657961,-122.4239365 37.7743245)"
17,D2,5,A5,1.4310532109785594,"LINESTRING (-122.4322351 37.7657961,-122.4202144 37.7744831)"
17,D2,6,B1,0.6766110128885139,"LINESTRING (-122.4322351 37.7657961,-122.4361199 37.7716339)"
17,D2,7,B2,0.5478681610986021,"LINESTRING (-122.4322351 37.7657961,-122.4319651 37.7714677)"
17,D2,8,B3,0.6691720241225094,"LINESTRING (-122.4322351 37.7657961,-122.4283861 37.7715651)"
17,D2,9,B4,0.9706166798010681,"LINESTRING (-122.4322351 37.7657961,-122.4239069 37.7714378)"
17,D2,10,B5,1.2997471595912435,"LINESTRING (-122.4322351 37.7657961,-122.4201831 37.7718125)"
17,D2,11,C1,0.5164450471269812,"LINESTRING (-122.4322351 37.7657961,-122.4367054 37.7687396)"
17,D2,12,C2,0.27493886715555016,"LINESTRING (-122.4322351 37.7657961,-122.4318836 37.7686237)"
17,D2,13,C3,0.4877961088138135,"LINESTRING (-122.4322351 37.7657961,-122.4278975 37.7683927)"
17,D2,14,C4,0.8370711743332766,"LINESTRING (-122.4322351 37.7657961,-122.4240656 37.7687146)"
17,D2,15,C5,1.2466122301525022,"LINESTRING (-122.4322351 37.7657961,-122.4195889 37.7684398)"
17,D2,16,D1,0.35064890150107314,"LINESTRING (-122.4322351 37.7657961,-122.4358691 37.7657825)"
17,D2,17,D2,0.0,"LINESTRING (-122.4322351 37.7657961,-122.4322351 37.7657961)"
17,D2,18,D3,0.4226098513401659,"LINESTRING (-122.4322351 37.7657961,-122.4278576 37.7659377)"
17,D2,19,D4,0.8035843261081895,"LINESTRING (-122.4322351 37.7657961,-122.423907 37.765834)"
17,D2,20,D5,1.2138717705689221,"LINESTRING (-122.4322351 37.7657961,-122.4196549 37.7657682)"
17,D2,21,E1,0.46956631027530676,"LINESTRING (-122.4322351 37.7657961,-122.4361629 37.7629229)"
17,D2,22,E2,0.28369301501174565,"LINESTRING (-122.4322351 37.7657961,-122.4320539 37.7628616)"
17,D2,23,E3,0.5042412212506117,"LINESTRING (-122.4322351 37.7657961,-122.4278735 37.7629176)"
17,D2,24,E4,0.8449446903404515,"LINESTRING (-122.4322351 37.7657961,-122.4239863 37.762857)"
17,D2,25,E5,1.2215193392624308,"LINESTRING (-122.4322351 37.7657961,-122.4199192 37.7628665)"
17,D2,26,Gate1,0.8319634505035819,"LINESTRING (-122.4322351 37.7657961,-122.4403457 37.76287)"
17,D2,27,Gate2,0.7825904075151311,"LINESTRING (-122.4322351 37.7657961,-122.4403457 37.76579)"
17,D2,28,Gate3,0.8315643904694382,"LINESTRING (-122.4322351 37.7657961,-122.4403457 37.76871)"
17,D2,29,Gate4,0.9640113856488097,"LINESTRING (-122.4322351 37.7657961,-122.4403457 37.77163)"
17,D2,30,Gate5,1.1514788727652503,"LINESTRING (-122.4322351 37.7657961,-122.4403457 37.77455)"
17,D2,31,Gate6,1.1894677308102282,"LINESTRING (-122.4322351 37.7657961,-122.4361857 37.7774733)"
17,D2,32,Gate7,1.1269137554865147,"LINESTRING (-122.4322351 37.7657961,-122.4320257 37.7774733)"
17,D2,33,Gate8,1.2030283010035283,"LINESTRING (-122.4322351 37.7657961,-122.4278657 37.7774733)"
17,D2,34,Gate9,1.3952995824457923,"LINESTRING (-122.4322351 37.7657961,-122.4237057 37.7774733)"
17,D2,35,Gate10,1.6639369301664633,"LINESTRING (-122.4322351 37.7657961,-122.4195457 37.7774733)"
17,D2,36,Gate11,1.8319038195110897,"LINESTRING (-122.4322351 37.7657961,-122.41539 37.7745533)"
17,D2,37,Gate12,1.7202053751471715,"LINESTRING (-122.4322351 37.7657961,-122.41539 37.7716333)"
17,D2,38,Gate13,1.649578275812679,"LINESTRING (-122.4322351 37.7657961,-122.41539 37.7687133)"
17,D2,39,Gate14,1.6253853296932053,"LINESTRING (-122.4322351 37.7657961,-122.41539 37.7657933)"
17,D2,40,Gate15,1.6496707182137542,"LINESTRING (-122.4322351 37.7657961,-122.41539 37.7628733)"
17,D2,41,Gate16,1.3477174023347112,"LINESTRING (-122.4322351 37.7657961,-122.41955 37.75995)"
17,D2,42,Gate17,0.9974217261332605,"LINESTRING (-122.4322351 37.7657961,-122.42371 37.75995)"
17,D2,43,Gate18,0.7039881774709963,"LINESTRING (-122.4322351 37.7657961,-122.42787 37.75995)"
17,D2,44,Gate19,0.5644377373261338,"LINESTRING (-122.4322351 37.7657961,-122.43203 37.75995)"
17,D2,45,Gate20,0.6810447236869277,"LINESTRING (-122.4322351 37.7657961,-122.43619 37.75995)"
18,D3,1,A1,1.1495887678087096,"LINESTRING (-122.4278576 37.7659377,-122.4362773 37.774367)"
18,D3,2,A2,0.9072425347556103,"LINESTRING (-122.4278576 37.7659377,-122.4318393 37.7744554)"
18,D3,3,A3,0.8420081426445201,"LINESTRING (-122.4278576 37.7659377,-122.4277211 37.774663)"
18,D3,4,A4,0.8933188321122182,"LINESTRING (-122.4278576 37.7659377,-122.4239365 37.7743245)"
18,D3,5,A5,1.1062424678431582,"LINESTRING (-122.4278576 37.7659377,-122.4202144 37.7744831)"
18,D3,6,B1,0.9683333312458755,"LINESTRING (-122.4278576 37.7659377,-122.4361199 37.7716339)"
18,D3,7,B2,0.664678384792367,"LINESTRING (-122.4278576 37.7659377,-122.4319651 37.7714677)"
18,D3,8,B3,0.5453778278744487,"LINESTRING (-122.4278576 37.7659377,-122.4283861 37.7715651)"
18,D3,9,B4,0.6534246700455686,"LINESTRING (-122.4278576 37.7659377,-122.4239069 37.7714378)"
18,D3,10,B5,0.9325702897112302,"LINESTRING (-122.4278576 37.7659377,-122.4201831 37.7718125)"
